Grid,Year,B.burgdorferi,Anaplasma.phagocytophilum,B..miyamotoi,POWV.DTV,Babesia.microti,R..parkeri,R..rickettsi,Tots,inf,PLlarv.mn,TSlarv.mn,PL.SumLyr,PL.mnRawLyr,TS.SumLyr,TS.mnRawLyr,PLfedLarv,TSfedLarv,PLlarv.mnScale,PL.mnRawLyrScale,PLfedLarvScale,TSlarv.mnScale,TS.mnRawLyrScale,TSfedLarvScale
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,1,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,1,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,1,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
greenC,2017,0,0,0,0,0,0,0,0,0,2.876216968,0.792682927,815,271.6666667,82,27.33333333,781.3722763,21.66666667,-1.038967623,2.882553637,1.172354426,-0.543189841,0.6124622,1.172354426
teaC,2017,1,1,0,0,1,0,0,3,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,1,0,0,0,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,1,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
henryC,2017,1,0,0,0,0,0,0,1,1,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,1,0,0,0,0,0,0,1,1,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,1,0,0,0,0,0,0,1,1,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
greenE,2017,1,0,0,0,0,0,0,1,1,1.102362205,0.071428571,720,240,56,18.66666667,264.5669291,1.333333333,-1.265190013,2.439296536,-0.406204933,-1.099633279,-0.02841496,-0.406204933
greenE,2017,0,0,0,0,0,0,0,0,0,1.102362205,0.071428571,720,240,56,18.66666667,264.5669291,1.333333333,-1.265190013,2.439296536,-0.406204933,-1.099633279,-0.02841496,-0.406204933
greenE,2017,0,0,0,0,0,0,0,0,0,1.102362205,0.071428571,720,240,56,18.66666667,264.5669291,1.333333333,-1.265190013,2.439296536,-0.406204933,-1.099633279,-0.02841496,-0.406204933
greenE,2017,1,0,0,0,1,0,0,2,1,1.102362205,0.071428571,720,240,56,18.66666667,264.5669291,1.333333333,-1.265190013,2.439296536,-0.406204933,-1.099633279,-0.02841496,-0.406204933
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,1,0,0,1,1,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
henryC,2017,0,0,0,0,0,0,0,0,0,2.229213483,0.436363636,163,163,21,21,363.3617978,9.163636364,-1.121480959,1.3614819,-0.104440322,-0.81808805,0.144128891,-0.104440322
teaC,2017,1,0,0,0,0,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,1,0,0,1,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,0,0,0,1,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,1,1,0,0,0,0,0,2,1,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
teaC,2017,0,0,0,0,0,0,0,0,0,2.128695652,0.214285714,464,232,48,24,493.8573913,5.142857143,-1.134300151,2.327315794,0.294152768,-0.989419844,0.365970985,0.294152768
greenC,2018,1,0,0,0,0,0,0,1,1,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,1,1,0,0,0,0,0,2,1,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,1,1,0,0,0,0,0,2,1,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenE,2018,1,0,0,0,0,0,0,1,1,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,1,0,0,0,0,0,0,1,1,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,1,0,0,0,0,0,0,1,1,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
henryC,2018,1,0,1,0,0,0,0,2,1,11.4,0.925925926,21,10.5,11,5.5,119.7,5.092592593,0.048083365,-0.773150983,-0.848694641,-0.440393661,-1.00205526,-0.848694641
henryC,2018,0,0,1,0,0,0,0,1,1,11.4,0.925925926,21,10.5,11,5.5,119.7,5.092592593,0.048083365,-0.773150983,-0.848694641,-0.440393661,-1.00205526,-0.848694641
henryC,2018,1,0,0,0,1,0,0,2,1,11.4,0.925925926,21,10.5,11,5.5,119.7,5.092592593,0.048083365,-0.773150983,-0.848694641,-0.440393661,-1.00205526,-0.848694641
henryE,2018,0,1,0,0,0,0,0,1,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,1,0,0,0,0,0,1,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,1,0,0,2,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,0,0,0,1,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,0,0,0,1,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,1,0,0,1,0,0,2,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,1,0,0,2,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
teaC,2018,1,1,0,0,0,0,0,2,1,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,1,0,0,0,0,0,1,1,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,1,0,0,0,0,0,0,1,1,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,1,0,0,0,0,0,0,1,1,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
greenE,2018,0,0,0,0,0,0,0,0,0,13.89705882,0.796610169,42,21,34,17,291.8382353,13.54237288,0.366537067,-0.62617626,-0.32290592,-0.540159997,-0.151660567,-0.32290592
henryC,2018,0,0,0,0,0,0,0,0,0,11.4,0.925925926,21,10.5,11,5.5,119.7,5.092592593,0.048083365,-0.773150983,-0.848694641,-0.440393661,-1.00205526,-0.848694641
henryC,2018,0,0,0,0,0,0,0,0,0,11.4,0.925925926,21,10.5,11,5.5,119.7,5.092592593,0.048083365,-0.773150983,-0.848694641,-0.440393661,-1.00205526,-0.848694641
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,1,0,0,1,1,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
greenC,2018,0,0,0,0,0,0,0,0,0,9.106060606,1.326923077,37,18.5,36,18,168.4621212,23.88461538,-0.244466207,-0.661170242,-0.699752871,-0.131026748,-0.077713203,-0.699752871
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,1,0,0,2,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,1,0,0,0,0,0,0,1,1,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
henryE,2018,0,0,0,0,0,0,0,0,0,17.03921569,1.083333333,28,14,6,3,238.5490196,3.25,0.767261101,-0.724159409,-0.485675501,-0.318954784,-1.186923671,-0.485675501
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaE,2018,0,0,0,0,0,0,0,0,0,14.09090909,1.268292683,22,7.333333333,87,29,103.3333333,36.7804878,0.391259086,-0.817476693,-0.898685909,-0.176259748,0.735707808,-0.898685909
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaC,2018,0,0,0,0,0,0,0,0,0,12.63333333,0.914893617,30,10,47,15.66666667,126.3333333,14.33333333,0.205372237,-0.780149779,-0.828433414,-0.448905022,-0.250257053,-0.828433414
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
henryE,2019,0,0,0,0,0,0,0,0,0,5.148514851,0.591836735,153,76.5,63,31.5,393.8613861,18.64285714,-0.749178024,0.150690133,-0.011280662,-0.698141481,0.920576219,-0.011280662
henryE,2019,0,0,0,0,0,0,0,0,0,5.148514851,0.591836735,153,76.5,63,31.5,393.8613861,18.64285714,-0.749178024,0.150690133,-0.011280662,-0.698141481,0.920576219,-0.011280662
henryE,2019,0,0,0,0,0,0,0,0,0,5.148514851,0.591836735,153,76.5,63,31.5,393.8613861,18.64285714,-0.749178024,0.150690133,-0.011280662,-0.698141481,0.920576219,-0.011280662
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaE,2019,0,0,0,0,0,0,0,0,0,8.511450382,1.180952381,136,45.33333333,105,35,385.8524173,41.33333333,-0.320297752,-0.285568172,-0.035743707,-0.243642271,1.179391995,-0.035743707
teaC,2019,1,0,0,0,1,0,0,2,1,6.755681818,1.163934426,180,60,61,20.33333333,405.3409091,23.66666667,-0.544213582,-0.080270146,0.02378304,-0.256771521,0.094830648,0.02378304
teaC,2019,0,0,0,0,0,0,0,0,0,6.755681818,1.163934426,180,60,61,20.33333333,405.3409091,23.66666667,-0.544213582,-0.080270146,0.02378304,-0.256771521,0.094830648,0.02378304
teaC,2019,1,1,0,0,0,0,0,2,1,6.755681818,1.163934426,180,60,61,20.33333333,405.3409091,23.66666667,-0.544213582,-0.080270146,0.02378304,-0.256771521,0.094830648,0.02378304
teaC,2019,0,1,0,0,0,0,0,1,1,6.755681818,1.163934426,180,60,61,20.33333333,405.3409091,23.66666667,-0.544213582,-0.080270146,0.02378304,-0.256771521,0.094830648,0.02378304
teaC,2019,0,0,0,0,0,0,0,0,0,6.755681818,1.163934426,180,60,61,20.33333333,405.3409091,23.66666667,-0.544213582,-0.080270146,0.02378304,-0.256771521,0.094830648,0.02378304
